"outcome","patient_char","bin","mkt","mean","sd","l_95","u_95"
"ch_teach","mcaid_unins",0,3,-0.0855418254675371,0.00707846893499237,-0.0994156245801221,-0.071668026354952
"ch_teach","mcaid_unins",0,5,-0.0216008661177031,0.00568888531811126,-0.0327510813412012,-0.010450650894205
"ch_teach","mcaid_unins",0,7,0.0717440025422846,0.0101604382495585,0.0518295435731499,0.0916584615114193
"ch_teach","mcaid_unins",0,8,0.291389398131619,0.00350690450111763,0.284515865309429,0.29826293095381
"ch_teach","mcaid_unins",0,10,0.05007787305185,0.00362773090044287,0.042967520486982,0.057188225616718
"ch_teach","mcaid_unins",0,11,-0.137972617273659,0.0183299988112599,-0.173899414943728,-0.102045819603589
"ch_teach","mcaid_unins",1,2,0.140482496322538,0.0042099639105956,0.13223096705777,0.148734025587305
"ch_teach","mcaid_unins",1,3,-0.0301288977006884,0.00423428583329997,-0.0384280979339563,-0.0218296974674205
"ch_teach","mcaid_unins",1,5,-0.115977616297848,0.00485287792479934,-0.125489257030455,-0.106465975565241
"ch_teach","mcaid_unins",1,7,0.0952597468860727,0.00821291607894096,0.0791624313713484,0.111357062400797
"ch_teach","mcaid_unins",1,8,0.247423095745447,0.00314879264975175,0.241251462151933,0.25359472933896
"ch_teach","mcaid_unins",1,10,0.0652947049737881,0.00282491061308622,0.0597578801721391,0.0708315297754371
"ch_teach","mcaid_unins",1,11,0.280699539455506,0.00673003909437088,0.267508662830539,0.293890416080473
"ch_teach","hispanic",0,2,0.154723645074494,0.00366175160830424,0.147546611922217,0.16190067822677
"ch_teach","hispanic",0,3,-0.0564313494268591,0.00380868827579694,-0.0638963784474211,-0.0489663204062971
"ch_teach","hispanic",0,5,-0.0729765975733093,0.00420196640986202,-0.0812124517366388,-0.0647407434099797
"ch_teach","hispanic",0,7,0.0933100026511303,0.00671184720459324,0.0801547821301276,0.106465223172133
"ch_teach","hispanic",0,8,0.298084499855846,0.0026328728628649,0.29292406904463,0.303244930667061
"ch_teach","hispanic",0,10,0.073207155177858,0.00283469832251406,0.0676511464657304,0.0787631638899855
"ch_teach","hispanic",0,11,0.072775029487102,0.0100841451484783,0.0530101049960845,0.0925399539781194
"ch_teach","hispanic",1,2,0.315409831660428,0.0172157351636069,0.281666990739759,0.349152672581098
"ch_teach","hispanic",1,3,-0.0063475181670667,0.0099629099369577,-0.0258748216435038,0.0131797853093704
"ch_teach","hispanic",1,5,-0.0317988362128688,0.0102323746167198,-0.0518542904616396,-0.0117433819640979
"ch_teach","hispanic",1,7,-0.00696762819693688,0.0273637348077083,-0.0606005484200452,0.0466652920261715
"ch_teach","hispanic",1,8,0.146360360756845,0.00464589046763353,0.137254415440284,0.155466306073407
"ch_teach","hispanic",1,10,0.0298359876953549,0.00285372484135549,0.0242426870062982,0.0354292883844117
"ch_teach","hispanic",1,11,0.15148383452723,0.0289398445097459,0.0947617392881283,0.208205929766332
"ch_csection","nhblack",0,2,-0.0243235451471463,0.00100170263341694,-0.0262868823086436,-0.0223602079856491
"ch_csection","nhblack",0,3,-0.0452151575264182,0.00327232052565517,-0.0516289057567024,-0.0388014092961341
"ch_csection","nhblack",0,4,-0.021079095438867,0.00204221215522484,-0.0250818312631077,-0.0170763596146263
"ch_csection","nhblack",0,5,0.00312320578383708,0.000625379134225237,0.00189746268075562,0.00434894888691855
"ch_csection","nhblack",0,6,0.0347387538824132,0.00406120705003779,0.0267787880643391,0.0426987197004873
"ch_csection","nhblack",0,7,-0.00102942309372842,0.000775312670616579,-0.00254903592813692,0.000490189740680071
